taxlevel,rankID,,daughterlevels,total,taxon,20_AKF_8733_2,20_AKF_8738_1,20_AKF_8738_2,20_AKF_8802_1,20_AKF_8802_2,20_AKM_8768_1,20_AKM_8768_2,20_AKM_8769_1,20_AKM_8769_2,20_AKM_8771_1,20_AKM_8771_2,20_AWF_8736_1,20_AWF_8736_2,20_AWF_8797_1,20_AWF_8797_2,20_AWF_9005_1,20_AWF_9005_2,20_AWM_8728_1,20_AWM_8728_2,20_AWM_8730_1,20_AWM_8730_2,20_AWM_8766_1,20_AWM_8766_2,20_BKF_8726_1,20_BKF_8726_2,20_BKF_8926_1,20_BKF_8926_2,20_BKF_8927_1,20_BKF_8927_2,20_BKM_8719_1,20_BKM_8719_2,20_BKM_8859_1,20_BKM_8859_2,20_BKM_8860_1,20_BKM_8860_2,20_BWF_8754_1,20_BWF_8754_2,20_BWF_8755_1,20_BWF_8755_2,20_BWF_8852_1,20_BWF_8852_2,20_BWM_8745_1,20_BWM_8745_2,20_BWM_8747_1,20_BWM_8747_2,20_BWM_8847_1,20_BWM_8847_2,8_AKF_8733_1,8_AKF_8733_2,8_AKF_8738_1,8_AKF_8738_2,8_AKF_8802_1,8_AKM_8768_1,8_AKM_8768_2,8_AKM_8769_1,8_AKM_8769_2,8_AKM_8771_1,8_AKM_8771_2,8_AWF_8736_1,8_AWF_8736_2,8_AWF_8797_1,8_AWF_9005_1,8_AWF_9005_2,8_AWM_8728_1,8_AWM_8728_2,8_AWM_8730_1,8_AWM_8730_2,8_AWM_8766_1,8_AWM_8766_2,8_BKF_8726_1,8_BKF_8726_2,8_BKF_8926_1,8_BKF_8926_2,8_BKF_8927_1,8_BKM_8719_1,8_BKM_8719_2,8_BKM_8859_1,8_BKM_8859_2,8_BKM_8860_1,8_BKM_8860_2,8_BWF_8754_1,8_BWF_8754_2,8_BWF_8755_1,8_BWF_8852_1,8_BWF_8852_2,8_BWM_8745_1,8_BWM_8745_2,8_BWM_8747_1,8_BWM_8747_2,8_BWM_8847_1,8_BWM_8847_2,DNA_control,Negative_control,Positive_control,Water_control
7,0.1.12.3.1.1.5.1,,1,85,Dielma_unclassified,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,0,0,0,3,1,0,1,2,2,2,1,4,2,1,3,4,1,0,0,2,2,3,1,0,0,2,1,1,1,1,3,0,1,0,1,1,0,0,0,0,0,0,2,3,1,2,0,1,0,0,0,1,0,0,2,0,2,2,2,1,0,1,1,0,2,2,1,0,1,1,0,2,0,0,0,0,0,0
8,0.1.12.3.1.1.5.1.1,,0,85,Dielma_unclassified,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,0,0,0,3,1,0,1,2,2,2,1,4,2,1,3,4,1,0,0,2,2,3,1,0,0,2,1,1,1,1,3,0,1,0,1,1,0,0,0,0,0,0,2,3,1,2,0,1,0,0,0,1,0,0,2,0,2,2,2,1,0,1,1,0,2,2,1,0,1,1,0,2,0,0,0,0,0,0
6,0.1.12.3.1.1.6,,3,4328,Erysipelatoclostridium,0,0,0,165,107,0,0,2,1,0,1,63,40,34,13,66,185,4,4,11,5,6,2,6,6,6,4,34,34,2,1,17,20,28,7,23,48,28,37,11,9,22,4,2,6,3,4,43,23,39,30,411,416,425,9,9,168,394,18,33,24,375,265,36,33,38,47,107,18,3,4,61,33,26,4,4,44,0,20,17,9,9,8,8,10,13,5,5,10,1,1,0,0,1,0
7,0.1.12.3.1.1.6.1,,1,1314,Erysipelatoclostridium_unclassified,0,0,0,25,16,0,0,1,0,0,1,50,18,24,12,33,48,1,3,4,2,2,1,6,6,6,4,24,28,1,1,16,20,22,6,8,16,12,15,7,6,5,2,2,5,3,4,9,11,18,21,61,105,77,9,9,25,85,8,11,6,64,53,6,8,8,11,42,12,1,3,36,21,10,3,3,33,0,7,6,8,9,8,5,5,10,5,4,10,1,1,0,0,0,0
8,0.1.12.3.1.1.6.1.1,,0,1314,Erysipelatoclostridium_unclassified,0,0,0,25,16,0,0,1,0,0,1,50,18,24,12,33,48,1,3,4,2,2,1,6,6,6,4,24,28,1,1,16,20,22,6,8,16,12,15,7,6,5,2,2,5,3,4,9,11,18,21,61,105,77,9,9,25,85,8,11,6,64,53,6,8,8,11,42,12,1,3,36,21,10,3,3,33,0,7,6,8,9,8,5,5,10,5,4,10,1,1,0,0,0,0
7,0.1.12.3.1.1.6.2,,1,3013,[Clostridium]_cocleatum,0,0,0,140,91,0,0,1,1,0,0,13,22,10,1,33,137,3,1,7,3,4,1,0,0,0,0,10,6,1,0,1,0,6,1,15,32,16,22,4,3,17,2,0,1,0,0,34,12,21,9,350,311,348,0,0,143,309,10,22,17,311,212,30,25,30,36,65,6,2,1,25,12,16,1,1,11,0,13,11,1,0,0,3,5,3,0,1,0,0,0,0,0,1,0
8,0.1.12.3.1.1.6.2.1,,0,3013,[Clostridium]_cocleatum_unclassified,0,0,0,140,91,0,0,1,1,0,0,13,22,10,1,33,137,3,1,7,3,4,1,0,0,0,0,10,6,1,0,1,0,6,1,15,32,16,22,4,3,17,2,0,1,0,0,34,12,21,9,350,311,348,0,0,143,309,10,22,17,311,212,30,25,30,36,65,6,2,1,25,12,16,1,1,11,0,13,11,1,0,0,3,5,3,0,1,0,0,0,0,0,1,0
7,0.1.12.3.1.1.6.3,,1,1,[Clostridium]_innocuum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1.12.3.1.1.6.3.1,,0,1,[Clostridium]_innocuum_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.1.12.3.1.1.7,,1,710,Erysipelothrix,3,1,0,1,0,0,0,1,0,0,0,0,2,5,5,5,4,1,7,4,2,2,1,11,14,5,10,8,9,3,6,18,33,31,14,11,14,6,5,3,0,5,10,4,9,13,13,19,27,9,18,7,2,4,8,6,1,4,7,16,8,0,0,4,2,5,4,0,0,9,8,8,11,12,16,27,3,0,4,9,11,51,10,5,13,19,24,3,13,0,0,0,0,0,0
7,0.1.12.3.1.1.7.1,,1,710,Erysipelothrix_unclassified,3,1,0,1,0,0,0,1,0,0,0,0,2,5,5,5,4,1,7,4,2,2,1,11,14,5,10,8,9,3,6,18,33,31,14,11,14,6,5,3,0,5,10,4,9,13,13,19,27,9,18,7,2,4,8,6,1,4,7,16,8,0,0,4,2,5,4,0,0,9,8,8,11,12,16,27,3,0,4,9,11,51,10,5,13,19,24,3,13,0,0,0,0,0,0
8,0.1.12.3.1.1.7.1.1,,0,710,Erysipelothrix_unclassified,3,1,0,1,0,0,0,1,0,0,0,0,2,5,5,5,4,1,7,4,2,2,1,11,14,5,10,8,9,3,6,18,33,31,14,11,14,6,5,3,0,5,10,4,9,13,13,19,27,9,18,7,2,4,8,6,1,4,7,16,8,0,0,4,2,5,4,0,0,9,8,8,11,12,16,27,3,0,4,9,11,51,10,5,13,19,24,3,13,0,0,0,0,0,0
6,0.1.12.3.1.1.8,,1,97,Erysipelotrichaceae_unclassified,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,4,3,0,1,0,0,0,1,0,0,0,0,3,0,3,0,4,2,0,0,0,1,1,3,1,3,0,0,0,0,1,1,4,5,0,2,4,0,0,1,2,1,1,0,0,1,3,4,1,0,1,0,3,1,2,0,0,2,0,2,2,3,0,1,1,0,3,0,1,0,2,2,0,1,0,0,0,0,0,0
7,0.1.12.3.1.1.8.1,,1,97,Erysipelotrichaceae_unclassified,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,4,3,0,1,0,0,0,1,0,0,0,0,3,0,3,0,4,2,0,0,0,1,1,3,1,3,0,0,0,0,1,1,4,5,0,2,4,0,0,1,2,1,1,0,0,1,3,4,1,0,1,0,3,1,2,0,0,2,0,2,2,3,0,1,1,0,3,0,1,0,2,2,0,1,0,0,0,0,0,0
8,0.1.12.3.1.1.8.1.1,,0,97,Erysipelotrichaceae_unclassified,0,0,1,0,0,0,0,0,0,0,0,5,1,2,0,4,3,0,1,0,0,0,1,0,0,0,0,3,0,3,0,4,2,0,0,0,1,1,3,1,3,0,0,0,0,1,1,4,5,0,2,4,0,0,1,2,1,1,0,0,1,3,4,1,0,1,0,3,1,2,0,0,2,0,2,2,3,0,1,1,0,3,0,1,0,2,2,0,1,0,0,0,0,0,0
6,0.1.12.3.1.1.9,,2,2766,Faecalibaculum,0,0,0,20,10,0,0,0,0,0,0,2,5,2,3,0,0,8,4,16,7,4,2,41,28,11,22,36,48,112,77,33,19,107,11,63,68,49,109,57,68,137,37,15,30,79,33,0,0,18,4,2,0,0,6,6,2,1,8,79,1,1,0,7,6,5,8,216,30,45,22,36,11,26,88,58,29,1,141,99,52,45,21,16,18,128,59,51,45,0,1,0,0,0,0
7,0.1.12.3.1.1.9.1,,1,336,Faecalibaculum_rodentium,0,0,0,2,0,0,0,0,0,0,0,1,4,1,2,0,0,5,1,4,2,4,2,1,2,0,1,1,0,23,7,1,0,0,0,1,2,1,1,0,0,13,8,1,1,8,6,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,5,4,1,2,161,25,0,2,0,0,2,7,2,0,0,6,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
8,0.1.12.3.1.1.9.1.1,,0,336,Faecalibaculum_rodentium_unclassified,0,0,0,2,0,0,0,0,0,0,0,1,4,1,2,0,0,5,1,4,2,4,2,1,2,0,1,1,0,23,7,1,0,0,0,1,2,1,1,0,0,13,8,1,1,8,6,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,5,4,1,2,161,25,0,2,0,0,2,7,2,0,0,6,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
7,0.1.12.3.1.1.9.2,,1,2430,Faecalibaculum_unclassified,0,0,0,18,10,0,0,0,0,0,0,1,1,1,1,0,0,3,3,12,5,0,0,40,26,11,21,35,48,89,70,32,19,107,11,62,66,48,108,57,68,124,29,14,29,71,27,0,0,18,4,2,0,0,4,5,2,1,7,79,1,1,0,2,2,4,6,55,5,45,20,36,11,24,81,56,29,1,135,96,51,44,20,16,18,127,59,50,44,0,1,0,0,0,0
8,0.1.12.3.1.1.9.2.1,,0,2430,Faecalibaculum_unclassified,0,0,0,18,10,0,0,0,0,0,0,1,1,1,1,0,0,3,3,12,5,0,0,40,26,11,21,35,48,89,70,32,19,107,11,62,66,48,108,57,68,124,29,14,29,71,27,0,0,18,4,2,0,0,4,5,2,1,7,79,1,1,0,2,2,4,6,55,5,45,20,36,11,24,81,56,29,1,135,96,51,44,20,16,18,127,59,50,44,0,1,0,0,0,0
6,0.1.12.3.1.1.10,,1,254,Faecalicoccus,0,0,0,8,5,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,2,2,4,6,3,18,9,5,5,5,2,4,4,8,7,14,9,8,2,3,2,12,2,1,0,3,1,0,0,0,1,2,0,1,3,11,0,0,0,1,0,1,0,4,0,1,1,1,2,4,6,5,2,0,12,8,3,11,2,0,2,3,5,1,1,0,0,0,0,0,0
7,0.1.12.3.1.1.10.1,,1,254,Faecalicoccus_unclassified,0,0,0,8,5,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,2,2,4,6,3,18,9,5,5,5,2,4,4,8,7,14,9,8,2,3,2,12,2,1,0,3,1,0,0,0,1,2,0,1,3,11,0,0,0,1,0,1,0,4,0,1,1,1,2,4,6,5,2,0,12,8,3,11,2,0,2,3,5,1,1,0,0,0,0,0,0
8,0.1.12.3.1.1.10.1.1,,0,254,Faecalicoccus_unclassified,0,0,0,8,5,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,2,2,4,6,3,18,9,5,5,5,2,4,4,8,7,14,9,8,2,3,2,12,2,1,0,3,1,0,0,0,1,2,0,1,3,11,0,0,0,1,0,1,0,4,0,1,1,1,2,4,6,5,2,0,12,8,3,11,2,0,2,3,5,1,1,0,0,0,0,0,0
6,0.1.12.3.1.1.11,,2,463,Faecalitalea,0,0,0,4,5,0,0,0,0,0,0,5,1,1,1,2,4,5,1,2,3,0,0,3,0,4,8,15,7,14,10,19,4,11,7,20,21,17,45,14,5,11,5,2,4,17,6,0,1,4,0,15,2,2,1,3,1,2,1,15,4,0,0,2,0,2,2,1,1,3,3,1,2,4,10,2,4,0,17,6,3,8,3,15,11,0,4,2,3,0,0,0,0,0,0
7,0.1.12.3.1.1.11.1,,1,1,Faecalitalea_cylindroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1.12.3.1.1.11.1.1,,0,1,Faecalitalea_cylindroides_T2-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.1.12.3.1.1.11.2,,1,462,Faecalitalea_unclassified,0,0,0,4,5,0,0,0,0,0,0,5,1,1,1,2,4,5,1,2,3,0,0,3,0,4,8,15,7,14,10,19,4,11,7,20,21,16,45,14,5,11,5,2,4,17,6,0,1,4,0,15,2,2,1,3,1,2,1,15,4,0,0,2,0,2,2,1,1,3,3,1,2,4,10,2,4,0,17,6,3,8,3,15,11,0,4,2,3,0,0,0,0,0,0
8,0.1.12.3.1.1.11.2.1,,0,462,Faecalitalea_unclassified,0,0,0,4,5,0,0,0,0,0,0,5,1,1,1,2,4,5,1,2,3,0,0,3,0,4,8,15,7,14,10,19,4,11,7,20,21,16,45,14,5,11,5,2,4,17,6,0,1,4,0,15,2,2,1,3,1,2,1,15,4,0,0,2,0,2,2,1,1,3,3,1,2,4,10,2,4,0,17,6,3,8,3,15,11,0,4,2,3,0,0,0,0,0,0
6,0.1.12.3.1.1.12,,2,4380,Holdemania,0,0,0,4,0,0,0,0,0,0,0,0,1,1,3,0,3,2,4,1,1,0,1,4,12,10,5,14,12,6,17,94,221,16,11,97,90,8,8,1,2,32,44,20,12,6,18,275,378,75,197,77,46,17,3,10,0,1,57,125,1,1,1,0,0,0,1,0,0,13,10,8,14,59,90,184,6,0,3,10,190,929,6,14,23,458,303,6,5,0,0,1,0,0,0
7,0.1.12.3.1.1.12.1,,1,1,Holdemania_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1.12.3.1.1.12.1.1,,0,1,Holdemania_massiliensis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.1.12.3.1.1.12.2,,1,4379,Holdemania_unclassified,0,0,0,4,0,0,0,0,0,0,0,0,1,1,3,0,3,2,4,1,1,0,1,4,12,10,5,14,11,6,17,94,221,16,11,97,90,8,8,1,2,32,44,20,12,6,18,275,378,75,197,77,46,17,3,10,0,1,57,125,1,1,1,0,0,0,1,0,0,13,10,8,14,59,90,184,6,0,3,10,190,929,6,14,23,458,303,6,5,0,0,1,0,0,0
8,0.1.12.3.1.1.12.2.1,,0,4379,Holdemania_unclassified,0,0,0,4,0,0,0,0,0,0,0,0,1,1,3,0,3,2,4,1,1,0,1,4,12,10,5,14,11,6,17,94,221,16,11,97,90,8,8,1,2,32,44,20,12,6,18,275,378,75,197,77,46,17,3,10,0,1,57,125,1,1,1,0,0,0,1,0,0,13,10,8,14,59,90,184,6,0,3,10,190,929,6,14,23,458,303,6,5,0,0,1,0,0,0
6,0.1.12.3.1.1.13,,2,4975,Massiliomicrobiota,1,1,0,20,3,0,0,0,0,0,0,29,13,46,33,42,60,45,61,10,4,41,37,2,2,6,2,8,10,1,1,3,6,16,11,13,14,2,4,1,3,9,4,9,0,10,17,34,25,47,19,140,359,346,10,9,241,649,84,205,62,214,217,326,213,18,23,667,369,0,0,9,5,6,0,1,3,0,18,50,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0
7,0.1.12.3.1.1.13.1,,1,14,Massiliomicrobiota_timonensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1.12.3.1.1.13.1.1,,0,14,Massiliomicrobiota_timonensis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.1.12.3.1.1.13.2,,1,4961,Massiliomicrobiota_unclassified,1,1,0,20,3,0,0,0,0,0,0,29,13,46,33,42,60,45,61,10,4,41,37,2,2,6,2,7,8,1,1,3,4,16,10,13,14,1,4,1,3,9,4,9,0,10,17,34,25,47,18,140,359,345,9,8,241,649,84,205,62,214,217,326,213,18,23,667,368,0,0,7,5,6,0,1,3,0,18,50,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0
8,0.1.12.3.1.1.13.2.1,,0,4961,Massiliomicrobiota_unclassified,1,1,0,20,3,0,0,0,0,0,0,29,13,46,33,42,60,45,61,10,4,41,37,2,2,6,2,7,8,1,1,3,4,16,10,13,14,1,4,1,3,9,4,9,0,10,17,34,25,47,18,140,359,345,9,8,241,649,84,205,62,214,217,326,213,18,23,667,368,0,0,7,5,6,0,1,3,0,18,50,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0
6,0.1.12.3.1.1.14,,1,718,Merdibacter,0,0,0,1,0,0,0,0,0,0,0,18,15,25,17,36,41,2,6,2,4,7,5,1,2,2,10,5,4,15,12,2,5,5,7,11,5,24,42,8,9,10,4,11,7,4,1,22,9,8,3,30,14,4,2,1,1,5,6,8,12,34,22,2,5,2,1,5,1,3,0,17,11,2,8,7,12,0,12,10,8,3,1,10,11,7,5,3,6,0,0,0,0,0,0
7,0.1.12.3.1.1.14.1,,1,718,Merdibacter_unclassified,0,0,0,1,0,0,0,0,0,0,0,18,15,25,17,36,41,2,6,2,4,7,5,1,2,2,10,5,4,15,12,2,5,5,7,11,5,24,42,8,9,10,4,11,7,4,1,22,9,8,3,30,14,4,2,1,1,5,6,8,12,34,22,2,5,2,1,5,1,3,0,17,11,2,8,7,12,0,12,10,8,3,1,10,11,7,5,3,6,0,0,0,0,0,0
8,0.1.12.3.1.1.14.1.1,,0,718,Merdibacter_unclassified,0,0,0,1,0,0,0,0,0,0,0,18,15,25,17,36,41,2,6,2,4,7,5,1,2,2,10,5,4,15,12,2,5,5,7,11,5,24,42,8,9,10,4,11,7,4,1,22,9,8,3,30,14,4,2,1,1,5,6,8,12,34,22,2,5,2,1,5,1,3,0,17,11,2,8,7,12,0,12,10,8,3,1,10,11,7,5,3,6,0,0,0,0,0,0
6,0.1.12.3.1.1.15,,1,23,Traorella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.1.12.3.1.1.15.1,,1,23,Traorella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,0.1.12.3.1.1.15.1.1,,0,23,Traorella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0.1.12.3.1.1.16,,2,4310,Turicibacter,2,0,0,1,1,1,0,0,0,0,0,1,0,3,1,2,4,6,5,7,5,13,7,247,189,217,143,226,278,57,119,127,103,65,29,90,87,83,141,106,128,18,16,169,79,18,29,24,55,31,56,24,9,12,3,2,3,1,21,18,3,1,0,2,7,1,2,0,3,88,105,101,193,38,80,127,10,0,21,55,53,85,119,9,18,34,37,15,14,1,0,0,0,1,0
7,0.1.12.3.1.1.16.1,,1,718,Turicibacter_sp._H121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,16,24,53,58,62,21,22,3,1,13,3,9,14,24,33,25,21,3,1,16,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,21,17,28,4,18,29,2,0,4,2,8,3,32,0,1,1,0,5,5,0,0,0,0,1,0
8,0.1.12.3.1.1.16.1.1,,0,718,Turicibacter_sp._H121_unclassified,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,16,24,53,58,62,21,22,3,1,13,3,9,14,24,33,25,21,3,1,16,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,21,17,28,4,18,29,2,0,4,2,8,3,32,0,1,1,0,5,5,0,0,0,0,1,0
7,0.1.12.3.1.1.16.2,,1,3592,Turicibacter_unclassified,1,0,0,1,0,1,0,0,0,0,0,1,0,3,1,2,4,5,5,7,5,13,7,193,173,193,90,168,216,36,97,124,102,52,26,81,73,59,108,81,107,15,15,153,60,12,22,24,55,31,56,24,9,12,3,2,3,1,21,18,3,1,0,2,7,1,1,0,3,63,84,84,165,34,62,98,8,0,17,53,45,82,87,9,17,33,37,10,9,1,0,0,0,0,0
8,0.1.12.3.1.1.16.2.1,,0,3592,Turicibacter_unclassified,1,0,0,1,0,1,0,0,0,0,0,1,0,3,1,2,4,5,5,7,5,13,7,193,173,193,90,168,216,36,97,124,102,52,26,81,73,59,108,81,107,15,15,153,60,12,22,24,55,31,56,24,9,12,3,2,3,1,21,18,3,1,0,2,7,1,1,0,3,63,84,84,165,34,62,98,8,0,17,53,45,82,87,9,17,33,37,10,9,1,0,0,0,0,0
6,0.1.12.3.1.1.17,,2,4632,Unknown_genus,0,0,0,6,3,0,0,1,0,0,0,0,1,2,2,2,5,6,16,13,10,5,2,13,12,11,11,111,108,4,1,266,213,176,51,19,39,6,5,4,7,150,20,86,93,12,2,1,1,292,76,47,128,174,32,54,199,310,12,27,2,8,17,24,16,26,17,213,81,5,3,563,280,17,1,1,257,1,17,17,16,27,34,18,13,23,17,44,27,0,0,0,0,0,0
7,0.1.12.3.1.1.17.1,,1,1,Erysipelotrichaceae_bacterium_SG0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.1.12.3.1.1.17.1.1,,0,1,Erysipelotrichaceae_bacterium_SG0102_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.1.12.3.1.1.17.2,,1,4631,Unknown_genus_unclassified,0,0,0,6,3,0,0,1,0,0,0,0,1,2,2,2,5,6,16,13,10,5,2,13,12,11,11,111,108,4,1,266,213,176,50,19,39,6,5,4,7,150,20,86,93,12,2,1,1,292,76,47,128,174,32,54,199,310,12,27,2,8,17,24,16,26,17,213,81,5,3,563,280,17,1,1,257,1,17,17,16,27,34,18,13,23,17,44,27,0,0,0,0,0,0
8,0.1.12.3.1.1.17.2.1,,0,4631,Unknown_genus_unclassified,0,0,0,6,3,0,0,1,0,0,0,0,1,2,2,2,5,6,16,13,10,5,2,13,12,11,11,111,108,4,1,266,213,176,50,19,39,6,5,4,7,150,20,86,93,12,2,1,1,292,76,47,128,174,32,54,199,310,12,27,2,8,17,24,16,26,17,213,81,5,3,563,280,17,1,1,257,1,17,17,16,27,34,18,13,23,17,44,27,0,0,0,0,0,0
3,0.1.12.4,,1,44,Firmicutes_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,2,2,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,0.1.12.4.1,,1,44,Firmicutes_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,2,2,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,0.1.12.4.1.1,,1,44,Firmicutes_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,2,2,3,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
